lead_id,event_time,event_type
L0140,2024/3/12 18:48,chat_open
L0140,2024/3/12 18:50,chat_open
L0138,2024/5/3 7:05,form_submit
L0138,2024/5/3 7:05,form_submit
L0138,2024/5/3 7:17,demo_watch
L0138,2024/5/3 7:06,demo_watch
L0648,2024/3/4 2:47,whitepaper_download
L0648,2024/3/4 2:43,pricing_click
L0648,2024/3/4 2:47,whitepaper_download
L0648,2024/3/4 2:41,whitepaper_download
L0589,2024/5/24 6:09,pricing_click
L0589,2024/5/24 5:52,page_view
L0589,2024/5/24 6:17,page_view
L0589,2024/5/24 5:58,demo_watch
L0589,2024/5/24 6:02,chat_open
L0894,2024/4/18 9:26,whitepaper_download
L0550,2024/3/26 4:56,whitepaper_download
L0550,2024/3/26 4:41,page_view
L0550,2024/3/26 5:06,form_submit
L0550,2024/3/26 4:44,demo_watch
L0550,2024/3/26 4:49,whitepaper_download
L0731,2024/6/30 2:40,demo_watch
L0731,2024/6/30 2:40,page_view
L0731,2024/6/30 2:40,form_submit
L0257,2024/5/20 10:25,page_view
L0257,2024/5/20 10:16,page_view
L0257,2024/5/20 9:55,page_view
L0257,2024/5/20 10:17,form_submit
L0508,2024/4/8 10:42,pricing_click
L0508,2024/4/8 11:03,whitepaper_download
L0508,2024/4/8 10:43,pricing_click
L0923,2024/5/10 7:19,form_submit
L0923,2024/5/10 7:03,pricing_click
L0923,2024/5/10 7:04,form_submit
L0923,2024/5/10 7:14,whitepaper_download
L0593,2024/3/15 7:18,whitepaper_download
L0593,2024/3/15 7:21,demo_watch
L0593,2024/3/15 7:27,demo_watch
L0593,2024/3/15 7:33,chat_open
L0480,2024/4/4 15:32,demo_watch
L0480,2024/4/4 15:44,form_submit
L0608,2024/5/15 19:40,chat_open
L0576,2024/3/8 22:17,chat_open
L0576,2024/3/8 22:17,chat_open
L0576,2024/3/8 22:22,whitepaper_download
L0163,2024/3/17 11:57,pricing_click
L0163,2024/3/17 11:58,chat_open
L0163,2024/3/17 11:52,whitepaper_download
L0066,2024/3/14 6:03,form_submit
L0066,2024/3/14 6:10,chat_open
L0479,2024/3/29 22:46,form_submit
L0479,2024/3/29 22:34,form_submit
L0796,2024/5/28 4:00,whitepaper_download
L0796,2024/5/28 4:06,chat_open
L0758,2024/4/6 5:12,chat_open
L0758,2024/4/6 4:44,form_submit
L0327,2024/5/4 4:06,form_submit
L0327,2024/5/4 3:53,demo_watch
L0327,2024/5/4 3:47,page_view
L0327,2024/5/4 3:45,whitepaper_download
L0327,2024/5/4 4:07,whitepaper_download
L0287,2024/5/24 1:45,whitepaper_download
L0287,2024/5/24 1:45,demo_watch
L0910,2024/5/3 20:53,page_view
L0910,2024/5/3 20:47,form_submit
L0910,2024/5/3 20:53,chat_open
L0910,2024/5/3 20:57,demo_watch
L0910,2024/5/3 20:52,form_submit
L0685,2024/4/20 11:16,form_submit
L0685,2024/4/20 11:40,demo_watch
L0685,2024/4/20 11:16,page_view
L0685,2024/4/20 11:33,form_submit
L0685,2024/4/20 11:38,demo_watch
L0518,2024/4/30 7:42,demo_watch
L0518,2024/4/30 7:36,whitepaper_download
L0518,2024/4/30 7:54,page_view
L0881,2024/3/28 1:06,whitepaper_download
L0881,2024/3/28 1:02,page_view
L0881,2024/3/28 1:13,whitepaper_download
L0881,2024/3/28 1:16,whitepaper_download
L0978,2024/3/3 11:19,pricing_click
L0978,2024/3/3 11:25,chat_open
L0978,2024/3/3 11:26,demo_watch
L0978,2024/3/3 11:20,chat_open
L0978,2024/3/3 11:03,whitepaper_download
L0924,2024/3/18 23:06,chat_open
L0924,2024/3/18 23:11,page_view
L0924,2024/3/18 23:24,whitepaper_download
L0924,2024/3/18 23:25,page_view
L0678,2024/4/5 15:08,page_view
L0678,2024/4/5 15:00,whitepaper_download
L0394,2024/5/4 1:49,chat_open
L0394,2024/5/4 2:07,demo_watch
L0394,2024/5/4 1:58,page_view
L0785,2024/3/27 17:43,chat_open
L0785,2024/3/27 17:53,page_view
L0785,2024/3/27 17:57,form_submit
L0785,2024/3/27 17:58,page_view
L0934,2024/4/8 11:17,form_submit
L0934,2024/4/8 11:31,page_view
L0934,2024/4/8 11:36,whitepaper_download
L0009,2024/3/27 19:31,whitepaper_download
L0009,2024/3/27 19:55,pricing_click
L0009,2024/3/27 19:48,chat_open
L0191,2024/6/23 15:16,pricing_click
L0876,2024/4/10 2:11,chat_open
L0876,2024/4/10 2:06,form_submit
L0673,2024/6/6 21:40,whitepaper_download
L0673,2024/6/6 21:49,chat_open
L0673,2024/6/6 21:34,form_submit
L0497,2024/5/6 15:12,page_view
L0497,2024/5/6 15:29,whitepaper_download
L0497,2024/5/6 15:27,whitepaper_download
L0497,2024/5/6 15:18,form_submit
L0435,2024/3/9 13:07,form_submit
L0435,2024/3/9 13:18,form_submit
L0435,2024/3/9 13:01,page_view
L0827,2024/6/19 7:59,chat_open
L0847,2024/5/11 19:23,demo_watch
L0847,2024/5/11 19:27,chat_open
L0847,2024/5/11 19:22,page_view
L0781,2024/4/6 15:12,whitepaper_download
L0781,2024/4/6 15:18,pricing_click
L0781,2024/4/6 15:07,chat_open
L0781,2024/4/6 15:19,page_view
L0781,2024/4/6 15:13,pricing_click
L0775,2024/4/26 18:41,whitepaper_download
L0775,2024/4/26 19:05,whitepaper_download
L0361,2024/6/26 23:43,page_view
L0959,2024/5/6 7:34,page_view
L0959,2024/5/6 7:38,chat_open
L0959,2024/5/6 7:13,whitepaper_download
L0959,2024/5/6 7:34,whitepaper_download
L0959,2024/5/6 7:29,page_view
L0420,2024/6/8 14:57,page_view
L0420,2024/6/8 14:43,form_submit
L0139,2024/6/26 4:34,pricing_click
L0139,2024/6/26 4:36,demo_watch
L0580,2024/5/13 16:46,chat_open
L0580,2024/5/13 16:54,demo_watch
L0580,2024/5/13 17:01,chat_open
L0580,2024/5/13 16:44,demo_watch
L0463,2024/3/5 7:54,demo_watch
L0674,2024/3/11 12:06,chat_open
L0674,2024/3/11 11:58,demo_watch
L0397,2024/5/8 20:50,demo_watch
L0397,2024/5/8 20:53,whitepaper_download
L0397,2024/5/8 20:37,pricing_click
L0397,2024/5/8 20:46,chat_open
L0945,2024/3/27 10:35,form_submit
L0294,2024/5/23 15:04,chat_open
L0294,2024/5/23 15:32,chat_open
L0260,2024/4/4 11:48,page_view
L0260,2024/4/4 11:44,page_view
L0260,2024/4/4 11:36,page_view
L0260,2024/4/4 11:57,demo_watch
L0650,2024/3/12 5:08,form_submit
L0650,2024/3/12 5:04,chat_open
L0650,2024/3/12 5:07,demo_watch
L0650,2024/3/12 5:25,demo_watch
L0112,2024/6/6 16:18,page_view
L0112,2024/6/6 15:55,chat_open
L0112,2024/6/6 16:09,page_view
L0022,2024/3/20 18:30,page_view
L0022,2024/3/20 18:26,demo_watch
L0022,2024/3/20 18:48,form_submit
L0794,2024/4/4 15:46,pricing_click
L0794,2024/4/4 15:52,demo_watch
L0891,2024/4/1 14:52,demo_watch
L0891,2024/4/1 15:16,demo_watch
L0297,2024/5/18 11:49,form_submit
L0297,2024/5/18 11:51,form_submit
L0297,2024/5/18 11:49,chat_open
L0297,2024/5/18 11:47,demo_watch
L0491,2024/5/29 7:02,page_view
L0491,2024/5/29 7:12,pricing_click
L0157,2024/4/18 9:12,chat_open
L0157,2024/4/18 9:15,chat_open
L0157,2024/4/18 9:21,demo_watch
L0157,2024/4/18 9:13,whitepaper_download
L0157,2024/4/18 9:04,form_submit
L0967,2024/6/20 4:00,pricing_click
L0320,2024/6/12 16:59,form_submit
L0320,2024/6/12 17:07,demo_watch
L0320,2024/6/12 17:08,demo_watch
L0320,2024/6/12 17:04,demo_watch
L0320,2024/6/12 16:48,chat_open
L0871,2024/4/18 20:49,form_submit
L0871,2024/4/18 21:14,form_submit
L0977,2024/5/29 5:25,pricing_click
L0977,2024/5/29 5:19,whitepaper_download
L0977,2024/5/29 5:36,whitepaper_download
L0977,2024/5/29 5:38,whitepaper_download
L0255,2024/3/31 1:48,page_view
L0255,2024/3/31 1:46,demo_watch
L0255,2024/3/31 1:41,whitepaper_download
L0632,2024/4/22 0:42,page_view
L0670,2024/5/21 22:11,page_view
L0670,2024/5/21 22:07,demo_watch
L0670,2024/5/21 22:21,page_view
L0670,2024/5/21 22:12,chat_open
L0670,2024/5/21 22:08,demo_watch
L0837,2024/5/19 15:58,pricing_click
L0837,2024/5/19 16:11,page_view
L0837,2024/5/19 16:03,pricing_click
L0837,2024/5/19 15:56,page_view
L0837,2024/5/19 16:10,pricing_click
L0456,2024/4/20 9:25,page_view
L0456,2024/4/20 9:16,chat_open
L0456,2024/4/20 9:14,whitepaper_download
L0456,2024/4/20 9:42,pricing_click
L0539,2024/4/25 18:04,form_submit
L0539,2024/4/25 17:49,whitepaper_download
L0336,2024/6/20 21:35,whitepaper_download
L0336,2024/6/20 21:41,whitepaper_download
L0336,2024/6/20 21:46,whitepaper_download
L0336,2024/6/20 21:52,chat_open
L0336,2024/6/20 21:37,pricing_click
L0532,2024/3/7 11:27,pricing_click
L0532,2024/3/7 11:04,form_submit
L0532,2024/3/7 11:24,demo_watch
L0532,2024/3/7 11:12,form_submit
L0227,2024/4/20 22:14,pricing_click
L0227,2024/4/20 22:13,pricing_click
L0227,2024/4/20 21:58,chat_open
L0393,2024/5/30 14:07,chat_open
L0393,2024/5/30 14:22,whitepaper_download
L0393,2024/5/30 14:02,whitepaper_download
L0119,2024/6/29 16:58,page_view
L0356,2024/5/2 4:56,pricing_click
L0591,2024/4/8 18:15,form_submit
L0591,2024/4/8 18:19,demo_watch
L0591,2024/4/8 18:19,whitepaper_download
L0591,2024/4/8 18:18,demo_watch
L0591,2024/4/8 18:27,form_submit
L0434,2024/6/13 23:21,demo_watch
L0434,2024/6/13 23:28,page_view
L0434,2024/6/13 23:12,pricing_click
L0434,2024/6/13 23:31,chat_open
L0404,2024/4/26 18:12,demo_watch
L0404,2024/4/26 17:50,demo_watch
L0404,2024/4/26 18:13,chat_open
L0404,2024/4/26 18:09,page_view
L0404,2024/4/26 18:10,page_view
L0095,2024/5/9 4:50,chat_open
L0661,2024/6/5 23:44,demo_watch
L0051,2024/4/1 10:36,page_view
L0051,2024/4/1 10:37,pricing_click
L0051,2024/4/1 10:42,demo_watch
L0780,2024/6/1 13:32,page_view
L0780,2024/6/1 13:38,form_submit
L0853,2024/3/11 11:50,chat_open
L0853,2024/3/11 11:54,page_view
L0853,2024/3/11 11:42,pricing_click
L0038,2024/4/14 7:10,pricing_click
L0038,2024/4/14 6:54,chat_open
L0038,2024/4/14 7:09,demo_watch
L0038,2024/4/14 7:10,form_submit
L0025,2024/4/11 0:56,demo_watch
L0025,2024/4/11 0:53,chat_open
L0025,2024/4/11 1:03,page_view
L0025,2024/4/11 0:44,demo_watch
L0025,2024/4/11 1:04,chat_open
L0388,2024/4/14 21:37,chat_open
L0388,2024/4/14 21:40,chat_open
L0259,2024/5/14 1:12,page_view
L0259,2024/5/14 1:06,form_submit
L0672,2024/4/7 12:52,page_view
L0672,2024/4/7 12:39,demo_watch
L0672,2024/4/7 12:29,pricing_click
L0672,2024/4/7 12:38,form_submit
L0495,2024/3/15 7:00,page_view
L0495,2024/3/15 7:12,page_view
L0495,2024/3/15 7:02,form_submit
L0495,2024/3/15 6:47,pricing_click
L0852,2024/3/25 5:08,page_view
L0852,2024/3/25 4:48,form_submit
L0852,2024/3/25 5:02,pricing_click
L0852,2024/3/25 4:58,pricing_click
L0852,2024/3/25 5:06,demo_watch
L0002,2024/5/21 4:06,page_view
L0788,2024/5/30 0:58,page_view
L0788,2024/5/30 1:06,page_view
L0788,2024/5/30 1:04,chat_open
L0788,2024/5/30 1:09,whitepaper_download
L0788,2024/5/30 1:01,form_submit
L0830,2024/6/5 16:14,demo_watch
L0830,2024/6/5 16:29,page_view
L0830,2024/6/5 16:05,demo_watch
L0830,2024/6/5 16:25,chat_open
L0826,2024/4/28 19:53,form_submit
L0826,2024/4/28 20:04,whitepaper_download
L0826,2024/4/28 20:05,demo_watch
L0826,2024/4/28 19:57,form_submit
L0993,2024/5/18 20:11,chat_open
L0993,2024/5/18 20:05,pricing_click
L0993,2024/5/18 20:13,demo_watch
L0993,2024/5/18 20:06,form_submit
L0993,2024/5/18 20:20,whitepaper_download
L0363,2024/5/4 10:28,demo_watch
L0363,2024/5/4 10:32,demo_watch
L0363,2024/5/4 10:44,chat_open
L0575,2024/3/13 2:53,pricing_click
L0575,2024/3/13 2:25,page_view
L0575,2024/3/13 2:38,pricing_click
L0064,2024/6/22 18:13,whitepaper_download
L0283,2024/6/2 22:13,whitepaper_download
L0283,2024/6/2 22:07,form_submit
L0283,2024/6/2 22:12,demo_watch
L0283,2024/6/2 22:09,page_view
L0283,2024/6/2 21:58,chat_open
L0728,2024/5/17 14:13,page_view
L0728,2024/5/17 14:13,chat_open
L0728,2024/5/17 14:20,page_view
L0728,2024/5/17 14:32,page_view
